election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,WI,Ashland,Ashland | TOWN OF PEEKSVILLE,municipality,1,TOWN OF PEEKSVILLE - Ward 1,,election_day,PEEKSVILLE TOWN HALL,"78746 PEEKSVILLE RD, BUTTERNUT, WI 54514-9195",,scraper,2020-10-21,,POINT (-90.53489599999999 46.0988339),POINT (-90.53489999999999 46.09884),POINT (-90.53489500000001 46.098409),POINT (-90.53489999999999 46.09883),POINT (-90.53489599999999 46.0988339)
2020-11-03,WI,Ashland,Ashland | TOWN OF SANBORN,municipality,2,TOWN OF SANBORN - Ward 2,,election_day,SANBORN TOWN HALL,"69393 LAKE SHORE DR E, ASHLAND, WI 54806",,scraper,2020-10-21,,,,,POINT (-90.72862000000001 46.60835),
2020-11-03,WI,Ashland,Ashland | TOWN OF SANBORN,municipality,1,TOWN OF SANBORN - Ward 1,,election_day,SANBORN TOWN HALL,"69393 LAKE SHORE DR E, ASHLAND, WI 54806",,scraper,2020-10-21,,,,,POINT (-90.72862000000001 46.60835),
2020-11-03,WI,Ashland,Ashland | TOWN OF SHANAGOLDEN,municipality,1,TOWN OF SHANAGOLDEN - Ward 1,,election_day,SHANAGOLDEN TOWN HALL,"74268 MERTIG RD, GLIDDEN, WI 54527-9737",,scraper,2020-10-21,,POINT (-90.628103 46.118141),POINT (-90.62764 46.1179),POINT (-90.628213 46.117724),POINT (-90.6281 46.11814),POINT (-90.628103 46.118141)
2020-11-03,WI,Ashland,Ashland | TOWN OF WHITE RIVER,municipality,2,TOWN OF WHITE RIVER - Ward 2,,election_day,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI 54806",,scraper,2020-10-21,,POINT (-90.8865017 46.44277770000001),POINT (-90.88424999999999 46.44196),POINT (-90.884242 46.442934),POINT (-90.88424000000001 46.44195),POINT (-90.8865017 46.44277770000001)
2020-11-03,WI,Ashland,Ashland | TOWN OF WHITE RIVER,municipality,1,TOWN OF WHITE RIVER - Ward 1,,election_day,WHITE RIVER TOWN HALL,"61939 STATE HIGHWAY 112, ASHLAND, WI 54806",,scraper,2020-10-21,,POINT (-90.8865017 46.44277770000001),POINT (-90.88424999999999 46.44196),POINT (-90.884242 46.442934),POINT (-90.88424000000001 46.44195),POINT (-90.8865017 46.44277770000001)
2020-11-03,WI,Ashland,Ashland | VILLAGE OF BUTTERNUT,municipality,2,VILLAGE OF BUTTERNUT - Ward 2,,election_day,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT, WI 54514-9782",,scraper,2020-10-21,,POINT (-90.49544499999999 46.012251),POINT (-90.49545000000001 46.01226),POINT (-90.49525800000001 46.01326),POINT (-90.49544 46.01225),POINT (-90.49544499999999 46.012251)
2020-11-03,WI,Ashland,Ashland | VILLAGE OF BUTTERNUT,municipality,1,VILLAGE OF BUTTERNUT - Ward 1,,election_day,BUTTERNUT VILLAGE HALL,"301 W MICHIGAN ST, BUTTERNUT, WI 54514-9782",,scraper,2020-10-21,,POINT (-90.49544499999999 46.012251),POINT (-90.49545000000001 46.01226),POINT (-90.49525800000001 46.01326),POINT (-90.49544 46.01225),POINT (-90.49544499999999 46.012251)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,4,CITY OF BARRON - Ward 4,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,7,CITY OF BARRON - Ward 7,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,6,CITY OF BARRON - Ward 6,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,1,CITY OF BARRON - Ward 1,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,5,CITY OF BARRON - Ward 5,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,3,CITY OF BARRON - Ward 3,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF BARRON,municipality,2,CITY OF BARRON - Ward 2,,election_day,BARRON CITY HALL,"1456 E LASALLE AVE, BARRON, WI 54812-1638",,scraper,2020-10-21,,POINT (-91.8351802 45.3997719),POINT (-91.83481 45.40034),POINT (-91.835447 45.400852),POINT (-91.83483 45.40035),POINT (-91.8351802 45.3997719)
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,2,CITY OF CHETEK - Ward 2,,election_day,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,scraper,2020-10-21,,POINT (-91.6522105 45.3165584),POINT (-91.6523 45.31656),POINT (-91.652306 45.316305),POINT (-91.6523 45.31656),POINT (-91.6522105 45.3165584)
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,1,CITY OF CHETEK - Ward 1,,election_day,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,scraper,2020-10-21,,POINT (-91.6522105 45.3165584),POINT (-91.6523 45.31656),POINT (-91.652306 45.316305),POINT (-91.6523 45.31656),POINT (-91.6522105 45.3165584)
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,3,CITY OF CHETEK - Ward 3,,election_day,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,scraper,2020-10-21,,POINT (-91.6522105 45.3165584),POINT (-91.6523 45.31656),POINT (-91.652306 45.316305),POINT (-91.6523 45.31656),POINT (-91.6522105 45.3165584)
2020-11-03,WI,Barron,Barron | CITY OF CHETEK,municipality,4,CITY OF CHETEK - Ward 4,,election_day,CHETEK CITY HALL,"220 STOUT ST, CHETEK, WI 54728-8853",,scraper,2020-10-21,,POINT (-91.6522105 45.3165584),POINT (-91.6523 45.31656),POINT (-91.652306 45.316305),POINT (-91.6523 45.31656),POINT (-91.6522105 45.3165584)
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,2,CITY OF CUMBERLAND - Ward 2,,election_day,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,scraper,2020-10-21,,POINT (-92.0184296 45.5276518),POINT (-92.01984 45.52873),POINT (-92.018922 45.527236),POINT (-92.01837999999999 45.52748),POINT (-92.0184296 45.5276518)
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,1,CITY OF CUMBERLAND - Ward 1,,election_day,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,scraper,2020-10-21,,POINT (-92.0184296 45.5276518),POINT (-92.01984 45.52873),POINT (-92.018922 45.527236),POINT (-92.01837999999999 45.52748),POINT (-92.0184296 45.5276518)
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,3,CITY OF CUMBERLAND - Ward 3,,election_day,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,scraper,2020-10-21,,POINT (-92.0184296 45.5276518),POINT (-92.01984 45.52873),POINT (-92.018922 45.527236),POINT (-92.01837999999999 45.52748),POINT (-92.0184296 45.5276518)
2020-11-03,WI,Barron,Barron | CITY OF CUMBERLAND,municipality,4,CITY OF CUMBERLAND - Ward 4,,election_day,CUMBERLAND MUNICIPAL BUILDING,"950 1ST AVE, CUMBERLAND, WI 54829-9550",,scraper,2020-10-21,,POINT (-92.0184296 45.5276518),POINT (-92.01984 45.52873),POINT (-92.018922 45.527236),POINT (-92.01837999999999 45.52748),POINT (-92.0184296 45.5276518)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,4,CITY OF RICE LAKE - Ward 4,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,7,CITY OF RICE LAKE - Ward 7,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,6,CITY OF RICE LAKE - Ward 6,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,1,CITY OF RICE LAKE - Ward 1,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,9,CITY OF RICE LAKE - Ward 9,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,5,CITY OF RICE LAKE - Ward 5,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,10,CITY OF RICE LAKE - Ward 10,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,11,CITY OF RICE LAKE - Ward 11,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,12,CITY OF RICE LAKE - Ward 12,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,3,CITY OF RICE LAKE - Ward 3,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,13,CITY OF RICE LAKE - Ward 13,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,2,CITY OF RICE LAKE - Ward 2,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | CITY OF RICE LAKE,municipality,8,CITY OF RICE LAKE - Ward 8,,election_day,RICE LAKE CITY HALL,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782",,scraper,2020-10-21,,POINT (-91.73164389999999 45.5029049),POINT (-91.73166999999999 45.50297),POINT (-91.731683 45.503434),POINT (-91.73166999999999 45.50297),POINT (-91.73164389999999 45.5029049)
2020-11-03,WI,Barron,Barron | TOWN OF ALMENA,municipality,2,TOWN OF ALMENA - Ward 2,,election_day,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA, WI 54805-7105",,scraper,2020-10-21,,POINT (-92.03495919999999 45.4181467),POINT (-92.03493 45.41813),POINT (-92.034948 45.417977),POINT (-92.03493 45.41813),POINT (-92.03495919999999 45.4181467)
2020-11-03,WI,Barron,Barron | TOWN OF ALMENA,municipality,1,TOWN OF ALMENA - Ward 1,,election_day,ALMENA TOWN HALL,"211 SOO AVE E, ALMENA, WI 54805-7105",,scraper,2020-10-21,,POINT (-92.03495919999999 45.4181467),POINT (-92.03493 45.41813),POINT (-92.034948 45.417977),POINT (-92.03493 45.41813),POINT (-92.03495919999999 45.4181467)
2020-11-03,WI,Barron,Barron | TOWN OF ARLAND,municipality,1,TOWN OF ARLAND - Ward 1,,election_day,ARLAND TOWN HALL,"653 9TH AVE, CLAYTON, WI 54004-9088",,scraper,2020-10-21,,POINT (-92.02301439999999 45.3380609),POINT (-92.02307 45.3379),,POINT (-92.02307999999999 45.3379),POINT (-92.02301439999999 45.3380609)
2020-11-03,WI,Barron,Barron | TOWN OF BARRON,municipality,2,TOWN OF BARRON - Ward 2,,election_day,BARRON TOWN HALL,"1307 16TH ST, BARRON, WI 54812-8724",,scraper,2020-10-21,,POINT (-91.82703149999999 45.4000526),POINT (-91.82702 45.40005),POINT (-91.827797 45.387969),POINT (-91.85366999999999 45.40107),POINT (-91.82703149999999 45.4000526)
2020-11-03,WI,Barron,Barron | TOWN OF BARRON,municipality,1,TOWN OF BARRON - Ward 1,,election_day,BARRON TOWN HALL,"1307 16TH ST, BARRON, WI 54812-8724",,scraper,2020-10-21,,POINT (-91.82703149999999 45.4000526),POINT (-91.82702 45.40005),POINT (-91.827797 45.387969),POINT (-91.85366999999999 45.40107),POINT (-91.82703149999999 45.4000526)
2020-11-03,WI,Barron,Barron | TOWN OF BEAR LAKE,municipality,1,TOWN OF BEAR LAKE - Ward 1,,election_day,BEAR LAKE TOWN HALL,"2498 17TH ST, RICE LAKE, WI 54868-9517",,scraper,2020-10-21,,POINT (-91.806989 45.56704500000001),POINT (-91.80698 45.56704),POINT (-91.80639600000001 45.567042),POINT (-91.80699 45.56704),POINT (-91.806989 45.56704500000001)
2020-11-03,WI,Barron,Barron | TOWN OF CEDAR LAKE,municipality,1,TOWN OF CEDAR LAKE - Ward 1,,election_day,CEDAR LAKE TOWN HALL,"2696 26 3/4 AVE, MIKANA, WI 54857",,scraper,2020-10-21,,POINT (-91.60226419999999 45.5921107),POINT (-91.60216 45.5931),,POINT (-92.14875000000001 45.45664),POINT (-91.60226419999999 45.5921107)
2020-11-03,WI,Barron,Barron | TOWN OF CHETEK,municipality,2,TOWN OF CHETEK - Ward 2,,election_day,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK, WI 54728",,scraper,2020-10-21,,POINT (-91.65194199999999 45.3142327),POINT (-91.65194 45.31427),POINT (-91.65195199999999 45.314431),POINT (-91.65196 45.31417),POINT (-91.65194199999999 45.3142327)
2020-11-03,WI,Barron,Barron | TOWN OF CHETEK,municipality,1,TOWN OF CHETEK - Ward 1,,election_day,CHETEK TOWN HALL,"213 KNAPP ST, CHETEK, WI 54728",,scraper,2020-10-21,,POINT (-91.65194199999999 45.3142327),POINT (-91.65194 45.31427),POINT (-91.65195199999999 45.314431),POINT (-91.65196 45.31417),POINT (-91.65194199999999 45.3142327)
2020-11-03,WI,Barron,Barron | TOWN OF CLINTON,municipality,1,TOWN OF CLINTON - Ward 1,,election_day,POSKIN COMMUNITY CENTER,"940 14TH AVE, POSKIN, WI 54812-9402",,scraper,2020-10-21,,POINT (-91.96294399999999 45.4099358),POINT (-91.96339999999999 45.40942),,POINT (-91.96295000000001 45.40993),POINT (-91.96294399999999 45.4099358)
2020-11-03,WI,Barron,Barron | TOWN OF CRYSTAL LAKE,municipality,1,TOWN OF CRYSTAL LAKE - Ward 1,,election_day,CRYSTAL LAKE TOWN HALL,"1876 STATE ROAD 63, COMSTOCK, WI 54826",,scraper,2020-10-21,,POINT (-92.07462509999999 45.47820830000001),POINT (-92.07499 45.47785),POINT (-92.074646 45.477925),POINT (-92.07495 45.47812),POINT (-92.07462509999999 45.47820830000001)
2020-11-03,WI,Barron,Barron | TOWN OF CUMBERLAND,municipality,1,TOWN OF CUMBERLAND - Ward 1,,election_day,CUMBERLAND TOWN HALL,"902 20TH AVE, CUMBERLAND, WI 54829",,scraper,2020-10-21,,POINT (-91.9704129 45.49579199999999),POINT (-91.97041 45.49579),POINT (-91.97041400000001 45.495533),POINT (-91.97041 45.49579),POINT (-91.9704129 45.49579199999999)
2020-11-03,WI,Barron,Barron | TOWN OF DALLAS,municipality,1,TOWN OF DALLAS - Ward 1,,election_day,DALLAS TOWN HALL,"410 W DALLAS ST, DALLAS, WI 54733",,scraper,2020-10-21,,POINT (-91.821832 45.258778),POINT (-91.82183000000001 45.25874),POINT (-91.821836 45.259027),POINT (-91.82183000000001 45.25874),POINT (-91.821832 45.258778)
2020-11-03,WI,Barron,Barron | TOWN OF DOVRE,municipality,1,TOWN OF DOVRE - Ward 1,,election_day,DOVRE TOWN HALL,"304 25 1/2 ST, NEW AUBURN, WI 54757",,scraper,2020-10-21,,POINT (-91.6349781 45.2502079),,,POINT (-91.63735 45.20965),POINT (-91.6349781 45.2502079)
2020-11-03,WI,Barron,Barron | TOWN OF DOYLE,municipality,2,TOWN OF DOYLE - Ward 2,,election_day,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI 54868-9062",,scraper,2020-10-21,,POINT (-91.601197 45.529993),POINT (-91.60119 45.52999),POINT (-91.60069799999999 45.529998),POINT (-91.60120000000001 45.52999),POINT (-91.601197 45.529993)
2020-11-03,WI,Barron,Barron | TOWN OF DOYLE,municipality,1,TOWN OF DOYLE - Ward 1,,election_day,DOYLE TOWN HALL,"2248 27TH ST, RICE LAKE, WI 54868-9062",,scraper,2020-10-21,,POINT (-91.601197 45.529993),POINT (-91.60119 45.52999),POINT (-91.60069799999999 45.529998),POINT (-91.60120000000001 45.52999),POINT (-91.601197 45.529993)
2020-11-03,WI,Barron,Barron | TOWN OF LAKELAND,municipality,2,TOWN OF LAKELAND - Ward 2,,election_day,LAKELAND TOWN HALL,"791 29 11/16 AVE, BARRONETT, WI 54813-9414",,scraper,2020-10-21,,POINT (-91.99342949999999 45.63583819999999),,POINT (-91.99351299999999 45.636046),POINT (-91.99348000000001 45.6357),POINT (-91.99342949999999 45.63583819999999)
2020-11-03,WI,Barron,Barron | TOWN OF LAKELAND,municipality,1,TOWN OF LAKELAND - Ward 1,,election_day,LAKELAND TOWN HALL,"791 29 11/16 AVE, BARRONETT, WI 54813-9414",,scraper,2020-10-21,,POINT (-91.99342949999999 45.63583819999999),,POINT (-91.99351299999999 45.636046),POINT (-91.99348000000001 45.6357),POINT (-91.99342949999999 45.63583819999999)
2020-11-03,WI,Barron,Barron | TOWN OF MAPLE GROVE,municipality,2,TOWN OF MAPLE GROVE - Ward 2,,election_day,MAPLE GROVE TOWN HALL,"753 14 1/2 ST, BARRON, WI 54812-9375",,scraper,2020-10-21,,POINT (-91.8592075 45.3157892),POINT (-91.85684999999999 45.40136),POINT (-91.85955199999999 45.315828),POINT (-91.85917999999999 45.31582),POINT (-91.8592075 45.3157892)
2020-11-03,WI,Barron,Barron | TOWN OF MAPLE GROVE,municipality,1,TOWN OF MAPLE GROVE - Ward 1,,election_day,MAPLE GROVE TOWN HALL,"753 14 1/2 ST, BARRON, WI 54812-9375",,scraper,2020-10-21,,POINT (-91.8592075 45.3157892),POINT (-91.85684999999999 45.40136),POINT (-91.85955199999999 45.315828),POINT (-91.85917999999999 45.31582),POINT (-91.8592075 45.3157892)
2020-11-03,WI,Barron,Barron | TOWN OF MAPLE PLAIN,municipality,1,TOWN OF MAPLE PLAIN - Ward 1,,election_day,MAPLE PLAIN TOWN HALL,"393 26TH AVE, CUMBERLAND, WI 54829-9013",,scraper,2020-10-21,,POINT (-92.0744399 45.5809207),POINT (-92.07411999999999 45.58093),POINT (-92.074578 45.581265),POINT (-92.07371000000001 45.58093),POINT (-92.0744399 45.5809207)
2020-11-03,WI,Barron,Barron | TOWN OF OAK GROVE,municipality,2,TOWN OF OAK GROVE - Ward 2,,election_day,OAK GROVE TOWN HALL,"2798 22ND ST, RICE LAKE, WI 54868",,scraper,2020-10-21,,POINT (-91.703796 45.609914),POINT (-91.7038 45.60991),POINT (-91.703283 45.609912),POINT (-91.7038 45.60991),POINT (-91.703796 45.609914)
2020-11-03,WI,Barron,Barron | TOWN OF OAK GROVE,municipality,1,TOWN OF OAK GROVE - Ward 1,,election_day,OAK GROVE TOWN HALL,"2798 22ND ST, RICE LAKE, WI 54868",,scraper,2020-10-21,,POINT (-91.703796 45.609914),POINT (-91.7038 45.60991),POINT (-91.703283 45.609912),POINT (-91.7038 45.60991),POINT (-91.703796 45.609914)
2020-11-03,WI,Barron,Barron | TOWN OF PRAIRIE FARM,municipality,2,TOWN OF PRAIRIE FARM - Ward 2,,election_day,PRAIRIE FARM TOWN HALL,"865 3 2 3/4 AVE, PRAIRIE FARM, WI 54762",,scraper,2020-10-21,,POINT (-91.98035059999999 45.247786),,,POINT (-91.98036 45.24792),POINT (-91.98035059999999 45.247786)
2020-11-03,WI,Barron,Barron | TOWN OF PRAIRIE FARM,municipality,1,TOWN OF PRAIRIE FARM - Ward 1,,election_day,PRAIRIE FARM TOWN HALL,"865 3 2 3/4 AVE, PRAIRIE FARM, WI 54762",,scraper,2020-10-21,,POINT (-91.98035059999999 45.247786),,,POINT (-91.98036 45.24792),POINT (-91.98035059999999 45.247786)
2020-11-03,WI,Barron,Barron | TOWN OF PRAIRIE LAKE,municipality,2,TOWN OF PRAIRIE LAKE - Ward 2,,election_day,PRAIRIE LAKE MUNICIPAL BUILDING,"796 21ST ST, CHETEK, WI 54728-9723",,scraper,2020-10-21,,POINT (-91.7264893 45.32104),POINT (-91.72649 45.32102),POINT (-91.72607600000001 45.321253),POINT (-91.72651999999999 45.32126),POINT (-91.7264893 45.32104)
2020-11-03,WI,Barron,Barron | TOWN OF PRAIRIE LAKE,municipality,1,TOWN OF PRAIRIE LAKE - Ward 1,,election_day,PRAIRIE LAKE MUNICIPAL BUILDING,"796 21ST ST, CHETEK, WI 54728-9723",,scraper,2020-10-21,,POINT (-91.7264893 45.32104),POINT (-91.72649 45.32102),POINT (-91.72607600000001 45.321253),POINT (-91.72651999999999 45.32126),POINT (-91.7264893 45.32104)
2020-11-03,WI,Barron,Barron | TOWN OF RICE LAKE,municipality,2,TOWN OF RICE LAKE - Ward 2,,election_day,Rice Lake Town Hall,"1830 MACAULEY AVE, RICE LAKE, WI 54868-2909",,scraper,2020-10-21,,POINT (-91.7358778 45.4814446),POINT (-91.73572 45.48133),POINT (-91.735311 45.481343),POINT (-91.736 45.48135),POINT (-91.7358778 45.4814446)
