UNITID,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
177968,8,5,5,74,156,112,371,230,483,186,527,713
177968,9,6,1,106,166,147,296,272,443,253,462,715
177968,9,6,2,63,98,40,56,161,96,103,154,257
177968,9,6,5,43,68,107,240,111,347,150,308,458
177968,10,7,1,60,106,71,200,166,271,131,306,437
177968,10,7,2,39,66,0,49,105,49,39,115,154
177968,10,7,5,21,40,71,151,61,222,92,191,283
177968,11,8,1,67,123,128,319,190,447,195,442,637
177968,11,8,2,35,64,37,53,99,90,72,117,189
177968,11,8,5,32,59,91,266,91,357,123,325,448
177968,12,9,1,21,47,71,179,68,250,92,226,318
177968,12,9,2,10,16,22,25,26,47,32,41,73
177968,12,9,5,11,31,49,154,42,203,60,185,245
177968,13,10,1,1,11,15,17,12,32,16,28,44
177968,13,10,2,0,1,1,0,1,1,1,1,2
177968,13,10,5,1,10,14,17,11,31,15,27,42
177968,14,11,1,0,0,35,1,0,36,35,1,36
177968,14,11,2,0,0,34,0,0,34,34,0,34
177968,14,11,5,0,0,1,1,0,2,1,1,2
177977,1,412,1,1304,240,163,49,1544,212,1467,289,1756
177977,1,112,2,1304,240,163,49,1544,212,1467,289,1756
177977,2,999,1,1242,219,108,38,1461,146,1350,257,1607
177977,2,999,2,1242,219,108,38,1461,146,1350,257,1607
177977,3,1,1,0,2,1,0,2,1,1,2,3
177977,3,1,2,0,2,1,0,2,1,1,2,3
177977,4,2,1,854,139,43,15,993,58,897,154,1051
177977,4,2,2,854,139,43,15,993,58,897,154,1051
177977,5,3,1,323,59,46,15,382,61,369,74,443
177977,5,3,2,323,59,46,15,382,61,369,74,443
177977,6,4,1,65,19,18,8,84,26,83,27,110
177977,6,4,2,65,19,18,8,84,26,83,27,110
177977,7,999,1,62,21,55,10,83,65,117,31,148
177977,7,999,2,62,21,55,10,83,65,117,31,148
177977,8,5,1,31,7,19,5,38,24,50,12,62
177977,8,5,2,31,7,19,5,38,24,50,12,62
177977,9,6,1,14,5,10,2,19,12,24,7,31
177977,9,6,2,14,5,10,2,19,12,24,7,31
177977,10,7,1,9,4,12,0,13,12,21,4,25
177977,10,7,2,9,4,12,0,13,12,21,4,25
177977,11,8,1,5,5,11,1,10,12,16,6,22
177977,11,8,2,5,5,11,1,10,12,16,6,22
177977,12,9,1,3,0,1,2,3,3,4,2,6
177977,12,9,2,3,0,1,2,3,3,4,2,6
177977,13,10,1,0,0,2,0,0,2,2,0,2
177977,13,10,2,0,0,2,0,0,2,2,0,2
177977,14,11,1,0,0,0,1,0,1,0,1,1
177977,14,11,2,0,0,0,1,0,1,0,1,1
177986,1,412,1,597,566,201,442,1163,643,798,1008,1806
177986,1,112,2,46,105,59,110,151,169,105,215,320
177986,1,312,5,551,461,142,332,1012,474,693,793,1486
177986,2,999,1,262,293,39,84,555,123,301,377,678
177986,2,999,2,23,62,25,39,85,64,48,101,149
177986,2,999,5,239,231,14,45,470,59,253,276,529
177986,3,1,1,0,1,10,9,1,19,10,10,20
177986,3,1,2,0,1,10,9,1,19,10,10,20
177986,4,2,1,4,19,8,5,23,13,12,24,36
177986,4,2,2,4,19,8,5,23,13,12,24,36
177986,5,3,1,29,38,2,5,67,7,31,43,74
177986,5,3,2,9,19,2,4,28,6,11,23,34
177986,5,3,5,20,19,0,1,39,1,20,20,40
177986,6,4,1,229,235,19,65,464,84,248,300,548
177986,6,4,2,10,23,5,21,33,26,15,44,59
177986,6,4,5,219,212,14,44,431,58,233,256,489
177986,7,999,1,335,273,162,358,608,520,497,631,1128
177986,7,999,2,23,43,34,71,66,105,57,114,171
177986,7,999,5,312,230,128,287,542,415,440,517,957
177986,8,5,1,248,177,67,152,425,219,315,329,644
177986,8,5,2,11,25,13,26,36,39,24,51,75
177986,8,5,5,237,152,54,126,389,180,291,278,569
177986,9,6,1,58,49,39,69,107,108,97,118,215
177986,9,6,2,7,12,14,17,19,31,21,29,50
177986,9,6,5,51,37,25,52,88,77,76,89,165
177986,10,7,1,19,20,27,66,39,93,46,86,132
177986,10,7,2,4,2,5,19,6,24,9,21,30
177986,10,7,5,15,18,22,47,33,69,37,65,102
177986,11,8,1,7,19,16,52,26,68,23,71,94
177986,11,8,2,0,4,1,9,4,10,1,13,14
177986,11,8,5,7,15,15,43,22,58,22,58,80
177986,12,9,1,3,8,12,18,11,30,15,26,41
177986,12,9,2,1,0,1,0,1,1,2,0,2
177986,12,9,5,2,8,11,18,10,29,13,26,39
177986,13,10,1,0,0,1,1,0,2,1,1,2
177986,13,10,5,0,0,1,1,0,2,1,1,2
177995,1,412,1,2522,3393,2564,4606,5915,7170,5086,7999,13085
177995,1,112,2,2522,3393,2564,4606,5915,7170,5086,7999,13085
177995,2,999,1,2211,2901,1648,2497,5112,4145,3859,5398,9257
177995,2,999,2,2211,2901,1648,2497,5112,4145,3859,5398,9257
177995,3,1,1,126,187,353,505,313,858,479,692,1171
177995,3,1,2,126,187,353,505,313,858,479,692,1171
177995,4,2,1,1388,1821,430,608,3209,1038,1818,2429,4247
177995,4,2,2,1388,1821,430,608,3209,1038,1818,2429,4247
177995,5,3,1,502,592,500,705,1094,1205,1002,1297,2299
177995,5,3,2,502,592,500,705,1094,1205,1002,1297,2299
177995,6,4,1,195,301,365,679,496,1044,560,980,1540
177995,6,4,2,195,301,365,679,496,1044,560,980,1540
177995,7,999,1,311,492,916,2109,803,3025,1227,2601,3828
177995,7,999,2,311,492,916,2109,803,3025,1227,2601,3828
177995,8,5,1,154,229,346,752,383,1098,500,981,1481
177995,8,5,2,154,229,346,752,383,1098,500,981,1481
177995,9,6,1,71,122,199,495,193,694,270,617,887
177995,9,6,2,71,122,199,495,193,694,270,617,887
177995,10,7,1,36,59,149,341,95,490,185,400,585
177995,10,7,2,36,59,149,341,95,490,185,400,585
177995,11,8,1,36,69,144,340,105,484,180,409,589
177995,11,8,2,36,69,144,340,105,484,180,409,589
177995,12,9,1,12,13,65,155,25,220,77,168,245
177995,12,9,2,12,13,65,155,25,220,77,168,245
177995,13,10,1,2,0,13,26,2,39,15,26,41
177995,13,10,2,2,0,13,26,2,39,15,26,41
178217,1,412,1,468,891,340,711,1359,1051,808,1602,2410
178217,1,112,2,468,891,340,711,1359,1051,808,1602,2410
178217,2,999,1,408,695,278,574,1103,852,686,1269,1955
178217,2,999,2,408,695,278,574,1103,852,686,1269,1955
178217,3,1,1,20,66,172,352,86,524,192,418,610
178217,3,1,2,20,66,172,352,86,524,192,418,610
178217,4,2,1,270,426,48,113,696,161,318,539,857
178217,4,2,2,270,426,48,113,696,161,318,539,857
178217,5,3,1,93,153,34,62,246,96,127,215,342
178217,5,3,2,93,153,34,62,246,96,127,215,342
178217,6,4,1,25,50,24,47,75,71,49,97,146
178217,6,4,2,25,50,24,47,75,71,49,97,146
178217,7,999,1,60,195,62,136,255,198,122,331,453
178217,7,999,2,60,195,62,136,255,198,122,331,453
178217,8,5,1,26,74,21,45,100,66,47,119,166
178217,8,5,2,26,74,21,45,100,66,47,119,166
178217,9,6,1,12,61,14,21,73,35,26,82,108
178217,9,6,2,12,61,14,21,73,35,26,82,108
178217,10,7,1,9,26,10,26,35,36,19,52,71
178217,10,7,2,9,26,10,26,35,36,19,52,71
178217,11,8,1,10,29,11,33,39,44,21,62,83
178217,11,8,2,10,29,11,33,39,44,21,62,83
178217,12,9,1,2,5,5,11,7,16,7,16,23
178217,12,9,2,2,5,5,11,7,16,7,16,23
178217,13,10,1,1,0,1,0,1,1,2,0,2
178217,13,10,2,1,0,1,0,1,1,2,0,2
178217,14,11,1,0,1,0,1,1,1,0,2,2
178217,14,11,2,0,1,0,1,1,1,0,2,2
178341,1,412,1,1328,2148,596,973,3476,1569,1924,3121,5045
178341,1,112,2,1316,2127,573,911,3443,1484,1889,3038,4927
178341,1,312,5,12,21,23,62,33,85,35,83,118
178341,2,999,1,1148,1814,391,603,2962,994,1539,2417,3956
178341,2,999,2,1143,1805,383,585,2948,968,1526,2390,3916
178341,2,999,5,5,9,8,18,14,26,13,27,40
178341,3,1,1,34,63,166,324,97,490,200,387,587
178341,3,1,2,34,63,166,324,97,490,200,387,587
178341,4,2,1,744,1280,114,108,2024,222,858,1388,2246
178341,4,2,2,744,1279,114,107,2023,221,858,1386,2244
178341,4,2,5,0,1,0,1,1,1,0,2,2
178341,5,3,1,226,311,42,75,537,117,268,386,654
178341,5,3,2,225,310,42,74,535,116,267,384,651
178341,5,3,5,1,1,0,1,2,1,1,2,3
178341,6,4,1,144,160,69,96,304,165,213,256,469
178341,6,4,2,140,153,61,80,293,141,201,233,434
178341,6,4,5,4,7,8,16,11,24,12,23,35
178341,7,999,1,180,334,205,370,514,575,385,704,1089
178341,7,999,2,173,322,190,326,495,516,363,648,1011
178341,7,999,5,7,12,15,44,19,59,22,56,78
178341,8,5,1,93,135,68,114,228,182,161,249,410
178341,8,5,2,92,128,60,104,220,164,152,232,384
178341,8,5,5,1,7,8,10,8,18,9,17,26
178341,9,6,1,42,87,46,91,129,137,88,178,266
178341,9,6,2,40,86,42,82,126,124,82,168,250
178341,9,6,5,2,1,4,9,3,13,6,10,16
178341,10,7,1,22,56,29,63,78,92,51,119,170
178341,10,7,2,21,55,29,59,76,88,50,114,164
178341,10,7,5,1,1,0,4,2,4,1,5,6
178341,11,8,1,17,47,37,75,64,112,54,122,176
178341,11,8,2,15,44,35,59,59,94,50,103,153
178341,11,8,5,2,3,2,16,5,18,4,19,23
178341,12,9,1,6,9,18,26,15,44,24,35,59
178341,12,9,2,5,9,17,21,14,38,22,30,52
178341,12,9,5,1,0,1,5,1,6,2,5,7
178341,13,10,1,0,0,7,1,0,8,7,1,8
178341,13,10,2,0,0,7,1,0,8,7,1,8
178369,1,412,1,750,554,131,247,1304,378,881,801,1682
178369,1,112,2,742,543,120,235,1285,355,862,778,1640
178369,1,312,5,8,11,11,12,19,23,19,23,42
178369,2,999,1,721,504,125,224,1225,349,846,728,1574
178369,2,999,2,716,494,116,218,1210,334,832,712,1544
178369,2,999,5,5,10,9,6,15,15,14,16,30
178369,3,1,1,173,113,104,205,286,309,277,318,595
178369,3,1,2,173,113,104,205,286,309,277,318,595
178369,4,2,1,174,113,4,2,287,6,178,115,293
178369,4,2,2,174,113,4,2,287,6,178,115,293
178369,5,3,1,235,195,1,6,430,7,236,201,437
178369,5,3,2,235,195,1,6,430,7,236,201,437
178369,6,4,1,139,83,16,11,222,27,155,94,249
178369,6,4,2,134,73,7,5,207,12,141,78,219
178369,6,4,5,5,10,9,6,15,15,14,16,30
178369,7,999,1,29,50,6,23,79,29,35,73,108
178369,7,999,2,26,49,4,17,75,21,30,66,96
178369,7,999,5,3,1,2,6,4,8,5,7,12
178369,8,5,1,25,23,3,6,48,9,28,29,57
178369,8,5,2,22,22,1,3,44,4,23,25,48
178369,8,5,5,3,1,2,3,4,5,5,4,9
178369,9,6,1,2,5,1,6,7,7,3,11,14
178369,9,6,2,2,5,1,4,7,5,3,9,12
178369,9,6,5,0,0,0,2,0,2,0,2,2
178369,10,7,1,2,12,1,5,14,6,3,17,20
178369,10,7,2,2,12,1,5,14,6,3,17,20
178369,11,8,1,0,8,1,3,8,4,1,11,12
178369,11,8,2,0,8,1,2,8,3,1,10,11
178369,11,8,5,0,0,0,1,0,1,0,1,1
178369,12,9,1,0,1,0,2,1,2,0,3,3
178369,12,9,2,0,1,0,2,1,2,0,3,3
178369,13,10,1,0,1,0,1,1,1,0,2,2
178369,13,10,2,0,1,0,1,1,1,0,2,2
178387,1,412,1,1218,1888,626,1179,3106,1805,1844,3067,4911
178387,1,112,2,1184,1855,590,1088,3039,1678,1774,2943,4717
178387,1,312,5,34,33,36,91,67,127,70,124,194
178387,2,999,1,1101,1690,513,934,2791,1447,1614,2624,4238
178387,2,999,2,1085,1668,504,926,2753,1430,1589,2594,4183
178387,2,999,5,16,22,9,8,38,17,25,30,55
178387,3,1,1,7,24,325,703,31,1028,332,727,1059
178387,3,1,2,7,24,325,703,31,1028,332,727,1059
178387,4,2,1,403,674,69,85,1077,154,472,759,1231
178387,4,2,2,403,674,69,85,1077,154,472,759,1231
178387,5,3,1,434,700,42,51,1134,93,476,751,1227
178387,5,3,2,434,699,42,51,1133,93,476,750,1226
178387,5,3,5,0,1,0,0,1,0,0,1,1
178387,6,4,1,257,292,77,95,549,172,334,387,721
178387,6,4,2,241,271,68,87,512,155,309,358,667
178387,6,4,5,16,21,9,8,37,17,25,29,54
178387,7,999,1,117,198,113,245,315,358,230,443,673
178387,7,999,2,99,187,86,162,286,248,185,349,534
178387,7,999,5,18,11,27,83,29,110,45,94,139
178387,8,5,1,74,90,45,68,164,113,119,158,277
178387,8,5,2,66,85,35,48,151,83,101,133,234
178387,8,5,5,8,5,10,20,13,30,18,25,43
178387,9,6,1,20,50,29,45,70,74,49,95,144
178387,9,6,2,15,46,22,31,61,53,37,77,114
178387,9,6,5,5,4,7,14,9,21,12,18,30
178387,10,7,1,12,22,14,44,34,58,26,66,92
178387,10,7,2,11,22,7,25,33,32,18,47,65
178387,10,7,5,1,0,7,19,1,26,8,19,27
178387,11,8,1,10,21,16,51,31,67,26,72,98
178387,11,8,2,6,20,15,31,26,46,21,51,72
178387,11,8,5,4,1,1,20,5,21,5,21,26
178387,12,9,1,1,14,7,27,15,34,8,41,49
178387,12,9,2,1,13,5,18,14,23,6,31,37
178387,12,9,5,0,1,2,9,1,11,2,10,12
178387,13,10,1,0,1,2,10,1,12,2,11,13
178387,13,10,2,0,1,2,9,1,11,2,10,12
178387,13,10,5,0,0,0,1,0,1,0,1,1
178396,1,412,1,11706,14051,2169,3163,25757,5332,13875,17214,31089
178396,1,112,2,9868,11476,991,1048,21344,2039,10859,12524,23383
178396,1,312,5,1838,2575,1178,2115,4413,3293,3016,4690,7706
178396,2,999,1,10242,12432,903,1038,22674,1941,11145,13470,24615
178396,2,999,2,9590,11285,787,753,20875,1540,10377,12038,22415
178396,2,999,5,652,1147,116,285,1799,401,768,1432,2200
178396,3,1,1,27,47,29,18,74,47,56,65,121
178396,3,1,2,27,47,29,18,74,47,56,65,121
178396,4,2,1,4172,5400,277,305,9572,582,4449,5705,10154
178396,4,2,2,4172,5400,276,305,9572,581,4448,5705,10153
178396,4,2,5,0,0,1,0,0,1,1,0,1
178396,5,3,1,4033,4913,203,190,8946,393,4236,5103,9339
178396,5,3,2,4003,4828,201,183,8831,384,4204,5011,9215
178396,5,3,5,30,85,2,7,115,9,32,92,124
178396,6,4,1,2010,2072,394,525,4082,919,2404,2597,5001
178396,6,4,2,1388,1010,281,247,2398,528,1669,1257,2926
178396,6,4,5,622,1062,113,278,1684,391,735,1340,2075
178396,7,999,1,1464,1619,1266,2125,3083,3391,2730,3744,6474
178396,7,999,2,278,191,204,295,469,499,482,486,968
178396,7,999,5,1186,1428,1062,1830,2614,2892,2248,3258,5506
178396,8,5,1,777,896,465,714,1673,1179,1242,1610,2852
178396,8,5,2,182,103,111,110,285,221,293,213,506
178396,8,5,5,595,793,354,604,1388,958,949,1397,2346
178396,9,6,1,378,314,277,458,692,735,655,772,1427
178396,9,6,2,57,43,41,55,100,96,98,98,196
178396,9,6,5,321,271,236,403,592,639,557,674,1231
178396,10,7,1,144,169,210,351,313,561,354,520,874
178396,10,7,2,18,20,24,44,38,68,42,64,106
178396,10,7,5,126,149,186,307,275,493,312,456,768
178396,11,8,1,131,177,212,411,308,623,343,588,931
178396,11,8,2,18,22,18,52,40,70,36,74,110
178396,11,8,5,113,155,194,359,268,553,307,514,821
178396,12,9,1,32,59,90,185,91,275,122,244,366
178396,12,9,2,3,3,8,33,6,41,11,36,47
178396,12,9,5,29,56,82,152,85,234,111,208,319
178396,13,10,1,2,4,12,6,6,18,14,10,24
178396,13,10,2,0,0,2,1,0,3,2,1,3
178396,13,10,5,2,4,10,5,6,15,12,9,21
178402,1,412,1,3777,5162,2943,4265,8939,7208,6720,9427,16147
178402,1,112,2,2518,3553,2061,2895,6071,4956,4579,6448,11027
178402,1,312,5,1259,1609,882,1370,2868,2252,2141,2979,5120
178402,2,999,1,2731,4088,1877,2681,6819,4558,4608,6769,11377
178402,2,999,2,2097,3131,1793,2544,5228,4337,3890,5675,9565
178402,2,999,5,634,957,84,137,1591,221,718,1094,1812
178402,3,1,1,33,54,1315,2012,87,3327,1348,2066,3414
178402,3,1,2,33,54,1315,2012,87,3327,1348,2066,3414
178402,4,2,1,656,1198,195,233,1854,428,851,1431,2282
178402,4,2,2,652,1193,195,233,1845,428,847,1426,2273
178402,4,2,5,4,5,0,0,9,0,4,5,9
178402,5,3,1,948,1397,114,128,2345,242,1062,1525,2587
178402,5,3,2,854,1228,114,127,2082,241,968,1355,2323
178402,5,3,5,94,169,0,1,263,1,94,170,264
178402,6,4,1,1094,1439,253,308,2533,561,1347,1747,3094
178402,6,4,2,558,656,169,172,1214,341,727,828,1555
178402,6,4,5,536,783,84,136,1319,220,620,919,1539
178402,7,999,1,1046,1074,1066,1584,2120,2650,2112,2658,4770
178402,7,999,2,421,422,268,351,843,619,689,773,1462
178402,7,999,5,625,652,798,1233,1277,2031,1423,1885,3308
178402,8,5,1,699,685,395,592,1384,987,1094,1277,2371
178402,8,5,2,291,246,125,146,537,271,416,392,808
178402,8,5,5,408,439,270,446,847,716,678,885,1563
178402,9,6,1,197,212,291,374,409,665,488,586,1074
178402,9,6,2,80,91,62,72,171,134,142,163,305
178402,9,6,5,117,121,229,302,238,531,346,423,769
178402,10,7,1,95,89,160,220,184,380,255,309,564
178402,10,7,2,35,45,35,40,80,75,70,85,155
178402,10,7,5,60,44,125,180,104,305,185,224,409
178402,11,8,1,43,67,141,242,110,383,184,309,493
178402,11,8,2,11,32,27,48,43,75,38,80,118
178402,11,8,5,32,35,114,194,67,308,146,229,375
178402,12,9,1,10,20,73,144,30,217,83,164,247
178402,12,9,2,4,8,18,41,12,59,22,49,71
178402,12,9,5,6,12,55,103,18,158,61,115,176
178402,13,10,1,2,1,6,12,3,18,8,13,21
178402,13,10,2,0,0,1,4,0,5,1,4,5
178402,13,10,5,2,1,5,8,3,13,7,9,16
178411,1,412,1,4747,1446,1107,342,6193,1449,5854,1788,7642
178411,1,112,2,4134,1278,538,133,5412,671,4672,1411,6083
178411,1,312,5,613,168,569,209,781,778,1182,377,1559
178411,2,999,1,4131,1293,497,139,5424,636,4628,1432,6060
178411,2,999,2,3985,1235,443,113,5220,556,4428,1348,5776
178411,2,999,5,146,58,54,26,204,80,200,84,284
178411,3,1,1,18,12,5,4,30,9,23,16,39
178411,3,1,2,18,12,5,4,30,9,23,16,39
178411,4,2,1,1446,436,63,18,1882,81,1509,454,1963
178411,4,2,2,1446,435,63,18,1881,81,1509,453,1962
178411,4,2,5,0,1,0,0,1,0,0,1,1
178411,5,3,1,1582,532,172,40,2114,212,1754,572,2326
178411,5,3,2,1579,527,172,40,2106,212,1751,567,2318
178411,5,3,5,3,5,0,0,8,0,3,5,8
178411,6,4,1,1085,313,257,77,1398,334,1342,390,1732
178411,6,4,2,942,261,203,51,1203,254,1145,312,1457
178411,6,4,5,143,52,54,26,195,80,197,78,275
178411,7,999,1,616,153,610,203,769,813,1226,356,1582
178411,7,999,2,149,43,95,20,192,115,244,63,307
178411,7,999,5,467,110,515,183,577,698,982,293,1275
178411,8,5,1,402,96,226,79,498,305,628,175,803
178411,8,5,2,106,26,45,8,132,53,151,34,185
178411,8,5,5,296,70,181,71,366,252,477,141,618
178411,9,6,1,138,32,165,47,170,212,303,79,382
178411,9,6,2,24,7,20,2,31,22,44,9,53
178411,9,6,5,114,25,145,45,139,190,259,70,329
178411,10,7,1,49,17,84,33,66,117,133,50,183
178411,10,7,2,10,6,13,3,16,16,23,9,32
178411,10,7,5,39,11,71,30,50,101,110,41,151
178411,11,8,1,21,8,99,29,29,128,120,37,157
178411,11,8,2,7,4,15,2,11,17,22,6,28
178411,11,8,5,14,4,84,27,18,111,98,31,129
178411,12,9,1,6,0,34,12,6,46,40,12,52
178411,12,9,2,2,0,2,3,2,5,4,3,7
178411,12,9,5,4,0,32,9,4,41,36,9,45
178411,13,10,1,0,0,2,3,0,5,2,3,5
178411,13,10,2,0,0,0,2,0,2,0,2,2
178411,13,10,5,0,0,2,1,0,3,2,1,3
178420,1,412,1,2385,3419,3266,4804,5804,8070,5651,8223,13874
178420,1,112,2,2057,2832,2653,3431,4889,6084,4710,6263,10973
178420,1,312,5,328,587,613,1373,915,1986,941,1960,2901
178420,2,999,1,1695,2445,2119,3003,4140,5122,3814,5448,9262
178420,2,999,2,1584,2235,2040,2788,3819,4828,3624,5023,8647
178420,2,999,5,111,210,79,215,321,294,190,425,615
178420,3,1,1,87,114,1489,2180,201,3669,1576,2294,3870
178420,3,1,2,87,114,1489,2180,201,3669,1576,2294,3870
178420,4,2,1,328,444,228,232,772,460,556,676,1232
178420,4,2,2,328,442,228,232,770,460,556,674,1230
178420,4,2,5,0,2,0,0,2,0,0,2,2
178420,5,3,1,586,898,84,125,1484,209,670,1023,1693
178420,5,3,2,583,888,84,116,1471,200,667,1004,1671
178420,5,3,5,3,10,0,9,13,9,3,19,22
178420,6,4,1,694,989,318,466,1683,784,1012,1455,2467
178420,6,4,2,586,791,239,260,1377,499,825,1051,1876
178420,6,4,5,108,198,79,206,306,285,187,404,591
178420,7,999,1,690,974,1147,1801,1664,2948,1837,2775,4612
178420,7,999,2,473,597,613,643,1070,1256,1086,1240,2326
178420,7,999,5,217,377,534,1158,594,1692,751,1535,2286
178420,8,5,1,416,544,456,634,960,1090,872,1178,2050
178420,8,5,2,307,322,281,250,629,531,588,572,1160
178420,8,5,5,109,222,175,384,331,559,284,606,890
178420,9,6,1,147,215,250,393,362,643,397,608,1005
178420,9,6,2,96,140,136,152,236,288,232,292,524
178420,9,6,5,51,75,114,241,126,355,165,316,481
178420,10,7,1,62,86,175,233,148,408,237,319,556
178420,10,7,2,32,56,81,77,88,158,113,133,246
178420,10,7,5,30,30,94,156,60,250,124,186,310
178420,11,8,1,48,87,173,329,135,502,221,416,637
178420,11,8,2,29,56,77,100,85,177,106,156,262
178420,11,8,5,19,31,96,229,50,325,115,260,375
178420,12,9,1,13,40,79,194,53,273,92,234,326
178420,12,9,2,7,22,31,58,29,89,38,80,118
178420,12,9,5,6,18,48,136,24,184,54,154,208
178420,13,10,1,4,2,14,18,6,32,18,20,38
178420,13,10,2,2,1,7,6,3,13,9,7,16
178420,13,10,5,2,1,7,12,3,19,9,13,22
178448,1,412,1,859,1426,932,1661,2285,2593,1791,3087,4878
178448,1,112,2,859,1426,932,1661,2285,2593,1791,3087,4878
178448,2,999,1,778,1260,781,1273,2038,2054,1559,2533,4092
178448,2,999,2,778,1260,781,1273,2038,2054,1559,2533,4092
178448,3,1,1,69,151,361,607,220,968,430,758,1188
178448,3,1,2,69,151,361,607,220,968,430,758,1188
178448,4,2,1,509,839,216,314,1348,530,725,1153,1878
178448,4,2,2,509,839,216,314,1348,530,725,1153,1878
178448,5,3,1,146,187,120,206,333,326,266,393,659
178448,5,3,2,146,187,120,206,333,326,266,393,659
178448,6,4,1,54,83,84,146,137,230,138,229,367
178448,6,4,2,54,83,84,146,137,230,138,229,367
178448,7,999,1,80,165,151,388,245,539,231,553,784
178448,7,999,2,80,165,151,388,245,539,231,553,784
178448,8,5,1,45,67,54,134,112,188,99,201,300
178448,8,5,2,45,67,54,134,112,188,99,201,300
178448,9,6,1,22,43,30,79,65,109,52,122,174
178448,9,6,2,22,43,30,79,65,109,52,122,174
178448,10,7,1,6,21,23,64,27,87,29,85,114
178448,10,7,2,6,21,23,64,27,87,29,85,114
178448,11,8,1,6,31,25,68,37,93,31,99,130
178448,11,8,2,6,31,25,68,37,93,31,99,130
178448,12,9,1,1,3,16,42,4,58,17,45,62
178448,12,9,2,1,3,16,42,4,58,17,45,62
178448,13,10,1,0,0,3,1,0,4,3,1,4
178448,13,10,2,0,0,3,1,0,4,3,1,4
178448,14,11,1,1,1,0,0,2,0,1,1,2
178448,14,11,2,1,1,0,0,2,0,1,1,2
178615,1,412,1,1557,2346,300,452,3903,752,1857,2798,4655
178615,1,112,2,1497,2190,281,421,3687,702,1778,2611,4389
178615,1,312,5,60,156,19,31,216,50,79,187,266
178615,2,999,1,1533,2323,280,421,3856,701,1813,2744,4557
178615,2,999,2,1477,2175,273,413,3652,686,1750,2588,4338
178615,2,999,5,56,148,7,8,204,15,63,156,219
178615,3,1,1,2,9,173,279,11,452,175,288,463
178615,3,1,2,2,9,173,279,11,452,175,288,463
178615,4,2,1,529,856,35,71,1385,106,564,927,1491
178615,4,2,2,529,856,35,71,1385,106,564,927,1491
178615,5,3,1,737,1135,21,20,1872,41,758,1155,1913
178615,5,3,2,733,1119,21,20,1852,41,754,1139,1893
178615,5,3,5,4,16,0,0,20,0,4,16,20
178615,6,4,1,265,323,51,51,588,102,316,374,690
178615,6,4,2,213,191,44,43,404,87,257,234,491
178615,6,4,5,52,132,7,8,184,15,59,140,199
178615,7,999,1,24,23,20,31,47,51,44,54,98
178615,7,999,2,20,15,8,8,35,16,28,23,51
178615,7,999,5,4,8,12,23,12,35,16,31,47
178615,8,5,1,21,16,9,11,37,20,30,27,57
178615,8,5,2,18,10,4,3,28,7,22,13,35
178615,8,5,5,3,6,5,8,9,13,8,14,22
178615,9,6,1,1,4,3,5,5,8,4,9,13
178615,9,6,2,1,4,1,2,5,3,2,6,8
178615,9,6,5,0,0,2,3,0,5,2,3,5
178615,10,7,1,1,2,2,5,3,7,3,7,10
178615,10,7,2,1,1,1,1,2,2,2,2,4
178615,10,7,5,0,1,1,4,1,5,1,5,6
178615,11,8,1,1,1,2,7,2,9,3,8,11
178615,11,8,2,0,0,0,2,0,2,0,2,2
178615,11,8,5,1,1,2,5,2,7,3,6,9
178615,12,9,1,0,0,1,2,0,3,1,2,3
178615,12,9,5,0,0,1,2,0,3,1,2,3
178615,13,10,1,0,0,3,1,0,4,3,1,4
178615,13,10,2,0,0,2,0,0,2,2,0,2
178615,13,10,5,0,0,1,1,0,2,1,1,2
178624,1,412,1,2143,3126,705,1293,5269,1998,2848,4419,7267
178624,1,112,2,1996,2817,255,414,4813,669,2251,3231,5482
178624,1,312,5,147,309,450,879,456,1329,597,1188,1785
178624,2,999,1,2005,2871,256,457,4876,713,2261,3328,5589
178624,2,999,2,1937,2762,204,296,4699,500,2141,3058,5199
178624,2,999,5,68,109,52,161,177,213,120,270,390
178624,3,1,1,11,14,71,169,25,240,82,183,265
178624,3,1,2,11,14,71,169,25,240,82,183,265
178624,4,2,1,757,1362,23,34,2119,57,780,1396,2176
178624,4,2,2,757,1362,23,34,2119,57,780,1396,2176
178624,5,3,1,887,1108,37,41,1995,78,924,1149,2073
178624,5,3,2,884,1104,35,39,1988,74,919,1143,2062
178624,5,3,5,3,4,2,2,7,4,5,6,11
178624,6,4,1,350,387,125,213,737,338,475,600,1075
178624,6,4,2,285,282,75,54,567,129,360,336,696
178624,6,4,5,65,105,50,159,170,209,115,264,379
178624,7,999,1,138,255,449,835,393,1284,587,1090,1677
178624,7,999,2,59,55,51,117,114,168,110,172,282
178624,7,999,5,79,200,398,718,279,1116,477,918,1395
178624,8,5,1,67,125,156,263,192,419,223,388,611
178624,8,5,2,34,31,17,27,65,44,51,58,109
178624,8,5,5,33,94,139,236,127,375,172,330,502
178624,9,6,1,33,44,95,176,77,271,128,220,348
178624,9,6,2,12,11,16,26,23,42,28,37,65
178624,9,6,5,21,33,79,150,54,229,100,183,283
178624,10,7,1,22,35,80,159,57,239,102,194,296
178624,10,7,2,7,5,9,25,12,34,16,30,46
178624,10,7,5,15,30,71,134,45,205,86,164,250
178624,11,8,1,12,43,89,180,55,269,101,223,324
